Source_X,Source_Y,Source_Z,Absorb_X,Absorb_Y,Absorb_Z,Scatter_X,Scatter_Y,Scatter_Z,Theta,Energy
28.5,22.62,200,37.99,9.4792880075775,-90.3854540231365,37.99,0.06,0.0,0.34246784602589003,972189.5013512874
8.5,11.54,200,3.04,22.836178374090355,-101.40372930813591,3.04,17.5,0.0,1.00792371564317,996708.301057497
8.5,11.54,200,20.02,11.024547092066182,-94.34310363185797,20.02,4.79,0.0,0.8976427854091449,995853.3883860516
8.5,11.54,200,11.63,7.8926853300106306,-91.51015618443913,11.63,16.56,0.0,2.619407736071418,999511.1751826586
8.5,11.54,200,29.38,19.034094888210518,-90.0182108896268,29.38,16.9,0.0,1.3557328033043263,998177.8834277033
8.5,11.54,200,7.03,25.060591937644183,-94.33813487408534,7.03,15.93,0.0,0.4200729450794633,981341.8321799573
3.12,10.56,200,33.37,34.245348767543184,-109.10420913144515,33.37,29.04,0.0,1.0233190591801138,996806.2836140845
3.12,10.56,200,15.72,19.569928924718145,-92.72869006176666,15.72,9.57,0.0,0.003770288213129065,4219.070111671113
3.12,10.56,200,29.28,31.45104526818529,-102.49054080668881,29.28,22.82,0.0,0.5294113032602062,988171.0833256213
3.12,10.56,200,21.26,-2.5653107768330212,-99.96251449753846,21.26,6.73,0.0,2.763935450908032,999560.929901574
3.12,10.56,200,19.97,7.9934516770218975,-108.08286611918294,19.97,0.85,0.0,0.7751084184824503,994446.5950691974
28.5,0.9,200,36.12,35.05675204132642,-100.82700009008624,36.12,27.68,0.0,0.7411758245642887,993929.6272069388
28.5,0.9,200,22.57,22.863331019600434,-90.71712699316353,22.57,12.92,0.0,0.10651064202089608,771759.6805874403
28.5,0.9,200,28.32,23.525459186371954,-92.21766745796678,28.32,13.62,0.0,0.13761551977921085,849503.4080517764
28.5,0.9,200,12.96,14.445052433885637,-92.16667936922872,12.96,10.8,0.0,1.197694889037333,997666.5151876061
28.5,0.9,200,3.44,43.18063308071808,-90.62233894772547,3.44,33.41,0.0,0.21459223746392928,932091.0536932871
7.65,24.74,200,19.8,9.550576806392804,-105.48745657676076,19.8,0.23,0.0,0.370745007624358,976172.7601080288
7.65,24.74,200,9.77,20.155700627876904,-95.51281320217203,9.77,10.85,0.0,0.37482948652191456,976677.1698447063
7.65,24.74,200,20.9,36.47902801019683,-98.4887810351281,20.9,35.48,0.0,1.4707265938047627,998451.2440828086
7.65,24.74,200,16.75,17.002449099031097,-109.67780434286149,16.75,7.58,0.0,0.3415252739726078,972040.0801405972
7.65,24.74,200,34.98,28.83062867395481,-95.80641222893406,34.98,18.86,0.0,0.07666252700029098,636593.7806920973
28.65,29.21,200,2.23,14.067291687806415,-108.88792048112643,2.23,12.01,0.0,1.3635875704150118,998198.7764154396
28.65,29.21,200,26.63,35.96707290481949,-100.55256519286986,26.63,26.76,0.0,0.40090731332939056,979552.6164215424
28.65,29.21,200,12.64,10.910384935899875,-95.6840665758079,12.64,3.54,0.0,0.742118396617571,993944.9439738706
28.65,29.21,200,39.02,25.283129229359705,-106.27201798419892,39.02,33.58,0.0,2.5493432134441028,999483.9556552073
28.65,29.21,200,25.11,23.69321365658317,-100.25912612935781,25.11,13.74,0.0,0.096770730803646,736231.6396762384
3.6,16.61,200,20.35,22.22330897405257,-105.97731999618104,20.35,12.78,0.0,0.3352414602840593,971012.7585194663
3.6,16.61,200,7.68,23.618592409058376,-98.33756627496057,7.68,13.84,0.0,0.21082194925080022,929812.4085773799
3.6,16.61,200,35.78,11.16228882044662,-109.82538422577466,35.78,1.17,0.0,0.03927383555342776,314945.585950659
3.6,16.61,200,18.36,27.07423090061003,-94.21805685780595,18.36,36.76,0.0,2.8902401060478558,999598.4441284926
3.6,16.61,200,16.53,20.489864666355487,-90.23532486135575,16.53,29.06,0.0,2.600242104321345,999503.9475005134
1.97,7.46,200,3.9,6.882952528625192,-92.47839759091006,3.9,9.06,0.0,1.790258519867451,998954.2073708338
1.97,7.46,200,23.98,20.141648680042543,-99.02663325433113,23.98,10.2,0.0,0.1080815954430332,776876.7129955804
1.97,7.46,200,6.02,27.682203820567754,-109.98042691797806,6.02,24.71,0.0,1.2690161744023578,997920.8983779632
1.97,7.46,200,34.9,42.72089007924559,-100.93952527004936,34.9,36.73,0.0,0.9284334724830322,996122.8110170539
1.97,7.46,200,17.82,26.601727706994502,-106.48229307372758,17.82,20.35,0.0,0.8954434506181529,995833.079447876
6.02,17.88,200,28.64,25.933772964192908,-90.02134682867009,28.64,15.97,0.0,0.08514567547983139,683631.5595210966
6.02,17.88,200,4.25,32.44105875368854,-97.11277015558596,4.25,22.9,0.0,0.30413658252574455,964998.5125347542
6.02,17.88,200,32.85,26.200632476613286,-90.67593766067631,32.85,30.5,0.0,2.0152190499174853,999174.4607288382
6.02,17.88,200,31.0,29.35328386361138,-93.62134325901904,31.0,35.02,0.0,2.1732569641844783,999290.0665478467
6.02,17.88,200,32.37,11.103843515482666,-91.23247897506754,32.37,1.46,0.0,0.2676904631321636,955274.0934047843
17.33,38.93,200,8.42,28.592216950585073,-98.7518913368602,8.42,18.84,0.0,0.22307538594346968,936837.7236705465
17.33,38.93,200,20.78,13.60965736530011,-91.67237488781475,20.78,23.03,0.0,2.7994389982483305,999571.9893057649
17.33,38.93,200,28.02,24.41707371324904,-108.64634345516671,28.02,14.42,0.0,0.0241926827009115,148537.8806520491
17.33,38.93,200,26.51,13.883698191530211,-90.52620389379528,26.51,23.7,0.0,2.9496221454046383,999614.4401263022
17.33,38.93,200,8.05,17.56479591871705,-107.40173426179241,8.05,25.15,0.0,2.431835897468247,999432.9171966363
39.2,1.92,200,9.08,24.567687989640334,-107.49105815024012,9.08,18.65,0.0,0.9375450023314275,996197.5189307209
39.2,1.92,200,4.39,11.708213193191137,-106.98479416230676,4.39,18.29,0.0,2.2891933267381974,999360.1016381414
39.2,1.92,200,36.8,43.91809703816459,-107.81608781145185,36.8,34.09,0.0,0.18568669449660644,911323.6867685168
39.2,1.92,200,5.19,7.859607515574273,-109.86461677570738,5.19,3.01,0.0,1.064478038840106,997047.7631000823
39.2,1.92,200,16.89,1.8059846274333013,-101.11299171735676,16.89,2.78,0.0,1.6683525343096113,998795.995838087
14.3,7.81,200,33.82,11.203008961764953,-102.21818510483179,33.82,1.95,0.0,0.3889680673211485,978305.7550767509
14.3,7.81,200,5.9,17.38371668442896,-92.7080319778749,5.9,10.5,0.0,0.8115545378760312,994931.7121281467
14.3,7.81,200,4.52,38.599658277529215,-90.71984788667044,4.52,28.63,0.0,0.07791928973800068,644083.3369500008
14.3,7.81,200,26.55,26.890065873225545,-109.96610030197795,26.55,18.06,0.0,0.4885665142846413,986139.1583765831
14.3,7.81,200,17.22,33.442879386601646,-108.68793759041584,17.22,23.64,0.0,0.19888270324255816,921811.1998906934
15.17,24.21,200,34.53,11.301308121802407,-102.22617434774006,34.53,21.12,0.0,2.950878908142348,999614.7682729512
15.17,24.21,200,29.76,42.90821040032939,-105.72344116178515,29.76,32.97,0.0,0.11122350228730742,786653.066780448
15.17,24.21,200,21.81,13.612115382552366,-97.94017475306225,21.81,19.79,0.0,2.236723482438818,999329.7519812419
15.17,24.21,200,1.3,43.828920146418746,-97.40698430731881,1.3,33.86,0.0,0.07886186179128293,649576.8881328288
15.17,24.21,200,25.85,15.471605377442197,-108.43505683810196,25.85,7.18,0.0,0.5931920121989729,990555.2997902359
6.71,0.19,200,15.25,36.29701684854244,-97.44203473013552,15.25,28.31,0.0,0.6456618564983524,992016.2070972091
6.71,0.19,200,6.36,18.73707371324904,-107.61504602505663,6.36,8.74,0.0,0.0241926827009115,148537.8806520491
6.71,0.19,200,32.15,29.387130956639993,-106.72875023143425,32.15,39.32,0.0,3.0256562910360745,999633.5634934115
6.71,0.19,200,6.15,12.805799977789334,-99.69761917261708,6.15,22.06,0.0,2.752938776953072,999557.4173824092
6.71,0.19,200,0.45,16.762328527744177,-90.05676126470496,0.45,8.36,0.0,0.5730838083956179,989887.7118163091
28.83,28.49,200,0.36,39.40485956339474,-104.42593773747771,0.36,30.24,0.0,0.4115897965999229,980579.8845128804
28.83,28.49,200,35.49,7.747290943051838,-95.96346862935462,35.49,0.28,0.0,0.7276656251339095,993703.5591963537
28.83,28.49,200,19.11,21.698082441292676,-90.0077184992859,19.11,13.2,0.0,0.5551749393832548,989231.9273826986
28.83,28.49,200,15.84,22.08593458484168,-96.67591761756458,15.84,12.42,0.0,0.2592073146526232,952440.1902460655
28.83,28.49,200,31.91,28.41299182458259,-97.456721417619,31.91,19.12,0.0,0.3782855840506162,977091.6681469013
18.95,13.78,200,27.03,40.58676180341471,-96.05374264924862,27.03,30.59,0.0,0.02544944543862119,161809.24923528754
18.95,13.78,200,36.64,35.82860733945285,-100.97551907700203,36.64,29.28,0.0,0.85679799643358,995450.4648688906
18.95,13.78,200,8.75,14.134814838900995,-90.47713002186308,8.75,4.59,0.0,0.30287981978803485,964717.7114516837
18.95,13.78,200,11.94,8.370293085801277,-104.1537812171334,11.94,6.64,0.0,1.3968917829643186,998283.4911905276
18.95,13.78,200,32.79,21.45169108847692,-105.83593282838973,32.79,11.95,0.0,0.3170184005872689,967695.2102445894
35.5,34.34,200,14.28,43.24148564330059,-108.79306562349984,14.28,36.81,0.0,0.8721933399705236,995608.955791521
35.5,34.34,200,17.52,28.458433867056044,-90.06838416950933,17.52,19.44,0.0,0.4467791532557942,983469.9691974509
35.5,34.34,200,2.56,5.23843335225072,-91.11787508914709,2.56,1.09,0.0,1.1430257099469614,997438.5568675661
35.5,34.34,200,18.75,21.895936310103885,-91.64400374776447,18.75,14.87,0.0,0.7917605247571036,994676.500236197
35.5,34.34,200,29.99,41.739632714315164,-101.43881564242486,29.99,33.51,0.0,0.6041886861539326,990892.8663552448
35.59,16.6,200,24.69,26.33616202363048,-91.75072726004836,24.69,16.49,0.0,0.17563259259492894,901904.9593886798
35.59,16.6,200,16.53,26.810478939475427,-96.30461674210757,16.53,19.87,0.0,0.8036997707653457,994832.6766991167
35.59,16.6,200,17.19,30.50027561977135,-92.70685980900002,17.19,20.82,0.0,0.25355188233292963,950401.3087535399
35.59,16.6,200,20.61,24.806264333681867,-90.119675044197,20.61,14.81,0.0,0.02733458954518572,182140.88529443927
35.59,16.6,200,1.55,16.941309267804655,-94.85176183535135,1.55,7.0,0.0,0.10839578612746062,777881.4194782993
9.63,30.37,200,33.07,13.32070363364004,-96.07931938279903,33.07,3.43,0.0,0.1479838123653158,867149.8278870443
9.63,30.37,200,7.16,14.67846571212192,-109.76806654873647,7.16,5.23,0.0,0.33367050686192223,970747.1705398074
9.63,30.37,200,8.98,9.29867301784093,-105.44783998049904,8.98,0.91,0.0,0.5755973338710373,989974.951736301
9.63,30.37,200,17.89,20.261735274557825,-90.13365255182168,17.89,27.35,0.0,2.3586294679966575,999397.1959266777
9.63,30.37,200,33.7,34.2624866160191,-101.37428028918418,33.7,26.04,0.0,0.6054454488916423,990930.2927575655
30.6,24.13,200,28.08,18.657944996193372,-107.85733852771675,28.08,8.7,0.0,0.09174367985280725,714997.5959095117
30.6,24.13,200,23.42,37.023827850007024,-99.57302406904766,23.42,27.79,0.0,0.3939951182719873,978844.1852430743
30.6,24.13,200,30.37,38.88391132871512,-104.42573793787177,30.37,30.71,0.0,0.6139285973711828,991177.0095645658
30.6,24.13,200,31.75,22.7287186541485,-90.42434034164481,31.75,16.36,0.0,0.8803622977656367,995689.7162992337
30.6,24.13,200,37.91,12.472406482777174,-90.30475171104962,37.91,4.39,0.0,0.6296381315925539,991608.1334586365
7.62,15.75,200,33.8,35.64282460933951,-92.16095278591165,33.8,26.88,0.0,0.5027050950838753,986897.7902027185
7.62,15.75,200,33.66,35.097986861976246,-106.95234846686347,33.66,25.45,0.0,0.2661195097100265,954768.4399487713
7.62,15.75,200,26.14,12.087765385044571,-107.96074430695738,26.14,4.08,0.0,0.6422057589696507,991930.7408101463
7.62,15.75,200,3.37,36.396972914348225,-107.3603723045533,3.37,27.48,0.0,0.46971507321899597,985021.262692643
7.62,15.75,200,39.85,31.240591937644183,-107.34309790112927,39.85,22.11,0.0,0.4200729450794633,981341.8321799573
13.52,3.55,200,3.39,21.662534218485572,-91.87001467184633,3.39,14.94,0.0,0.8335478857859507,995194.366781962
13.52,3.55,200,18.8,16.243280658727866,-93.47681659036704,18.8,6.53,0.0,0.24004168290255046,944976.9469942523
13.52,3.55,200,30.41,12.40027561977135,-90.00626941911528,30.41,2.72,0.0,0.25355188233292963,950401.3087535399
13.52,3.55,200,29.43,39.75629578615236,-92.49244346134455,29.43,32.8,0.0,0.8015004359743537,994804.4272978004
13.52,3.55,200,35.16,8.78913115835267,-109.86576353273674,35.16,13.37,0.0,2.0466381183602276,999199.590066669
6.19,19.07,200,4.97,18.736730097773247,-103.55741824976715,4.97,10.12,0.0,0.532239019420053,988294.9722144951
6.19,19.07,200,1.16,12.068987955363154,-109.99630252382238,1.16,3.1,0.0,0.4580900178951814,984263.4981595185
6.19,19.07,200,12.13,32.61584047846763,-104.46477353864633,12.13,22.89,0.0,0.2347004412672843,942589.472087975
6.19,19.07,200,5.41,36.47269630920515,-107.85961672087541,5.41,26.51,0.0,0.08640243821754107,689935.1587941424
6.19,19.07,200,10.64,27.787032232792974,-109.82940242439227,10.64,18.16,0.0,0.27397427682071207,957215.4367149366
38.07,14.21,200,18.62,42.36451280335254,-109.98058545369899,18.62,32.62,0.0,0.2265314834721713,938632.9317807188
38.07,14.21,200,25.13,23.975077478695503,-109.41304567254119,25.13,14.28,0.0,0.2475822593288086,948106.278661577
38.07,14.21,200,1.73,20.894812019123286,-104.07174601614939,1.73,11.4,0.0,0.3192177353782608,968124.6801673146
38.07,14.21,200,31.33,5.7540797646355415,-109.83102018388057,31.33,11.75,0.0,2.213787562475616,999315.8031668294
38.07,14.21,200,6.57,17.268485929624003,-109.10694673673495,6.57,7.55,0.0,0.23784234811155852,944011.8810198308
33.24,37.83,200,21.64,2.6272270125229342,-91.41057984667486,21.64,0.69,0.0,1.3758410071076812,998230.659433444
33.24,37.83,200,33.07,21.472029571681883,-93.21378659887412,33.07,12.51,0.0,0.4596609713173185,984369.1986027887
33.24,37.83,200,10.99,34.454750465689905,-106.36427852334548,10.99,25.8,0.0,0.5246984429937949,987960.2048879383
33.24,37.83,200,2.19,35.60588310319798,-106.96709486827025,2.19,27.6,0.0,0.6425199496540781,991938.5668919048
33.24,37.83,200,37.43,10.427232680619742,-90.09021113515311,37.43,2.91,0.0,0.7201250487076514,993571.860020991
31.96,30.55,200,29.1,25.989947143591525,-90.0151360776204,29.1,20.54,0.0,0.9944135162127908,996618.557594709
31.96,30.55,200,14.07,22.485822638800336,-100.59521041484957,14.07,12.49,0.0,0.028905542967322832,199384.01991951338
31.96,30.55,200,20.34,22.582207079669747,-109.9999967371917,20.34,13.83,0.0,0.5049044298748673,987010.2063386543
31.96,30.55,200,15.47,15.914880995614869,-92.90890573942616,15.47,25.7,0.0,2.9339126111832674,999610.3026653647
31.96,30.55,200,34.41,34.95228177667588,-93.84809857834553,34.41,25.4,0.0,0.3003662943126155,964146.003842222
0.26,26.12,200,31.47,21.333112016631326,-90.00973497219982,31.47,11.35,0.0,0.05812527661907308,501746.42744800297
0.26,26.12,200,10.1,28.062119405916302,-91.6595421121182,10.1,23.54,0.0,1.1015525396025418,997242.5990066758
0.26,26.12,200,12.1,25.40754260963879,-109.89455514650328,12.1,15.51,0.0,0.14327095209890447,859513.9997908904
0.26,26.12,200,0.66,23.41215259210756,-105.35658580208464,0.66,31.64,0.0,2.5370897767514333,999478.9623445027
0.26,26.12,200,2.55,29.926876604339657,-92.48439863584294,2.55,23.05,0.0,0.8124971099293135,994943.4050524073
28.36,17.66,200,15.03,16.705462896736332,-97.12616446286918,15.03,9.84,0.0,0.8140680633514505,994962.803683184
28.36,17.66,200,34.92,27.0740655591566,-94.74854065938119,34.92,18.03,0.0,0.4408095302516732,983026.8775477461
28.36,17.66,200,19.85,24.131657656572692,-109.8442061595015,19.85,14.31,0.0,0.1891427920253081,914259.4216933826
28.36,17.66,200,22.68,4.821764413021244,-109.49259089673352,22.68,14.07,0.0,2.751367823530935,999556.9121549631
28.36,17.66,200,22.17,31.27668135884116,-103.1062789453793,22.17,21.28,0.0,0.02576363612304861,165165.24516826507
20.5,13.12,200,38.85,29.81615062253963,-104.75995510023128,38.85,32.25,0.0,1.8166505373593544,998984.339784468
20.5,13.12,200,15.17,16.363306847439965,-109.72742205577579,15.17,9.1,0.0,0.7578279308389421,994191.9344127558
20.5,13.12,200,38.31,41.23183097235264,-109.89940487559889,38.31,31.94,0.0,0.3785997747350436,977128.8051120692
20.5,13.12,200,26.89,21.38869061279415,-93.15030237794653,26.89,11.98,0.0,0.34560975287016427,972679.0950385962
20.5,13.12,200,25.46,39.61704435459638,-102.0877944822047,25.46,37.29,0.0,1.3359387901853987,998123.5930303503
16.12,37.53,200,2.85,36.60359913237804,-109.60779324660317,2.85,27.15,0.0,0.33209955343978514,970477.9530242956
16.12,37.53,200,4.11,20.10709623849312,-90.0000466523633,4.11,25.81,0.0,2.1776556337664625,999292.929286319
16.12,37.53,200,13.59,14.380986135590136,-90.72030697092424,13.59,15.48,0.0,1.680920161686708,998813.9097945717
16.12,37.53,200,10.5,18.482281776675883,-97.57795856542798,10.5,8.93,0.0,0.3003662943126155,964146.003842222
16.12,37.53,200,13.38,42.496354669104555,-100.80284017504479,13.38,35.19,0.0,0.7515441171503936,994094.9808650428
17.21,22.49,200,30.93,4.21305636920113,-109.14286095306724,30.93,0.46,0.0,1.1860698337135183,997620.659575566
17.21,22.49,200,26.33,41.30090663866683,-92.38522481454217,26.33,36.79,0.0,1.1028093023402514,997248.8626271992
17.21,22.49,200,35.67,11.393308974052571,-90.19977075476802,35.67,1.95,0.0,0.3352414602840593,971012.7585194663
17.21,22.49,200,6.93,16.15808322966498,-109.7663257950525,6.93,7.11,0.0,0.4398669581983909,982955.2992028736
17.21,22.49,200,14.52,28.274739054962524,-102.39979845115359,14.52,20.82,0.0,0.729550769240474,993735.8528966105
23.76,6.63,200,39.12,-1.3026697818646968,-101.81090640283253,39.12,0.44,0.0,1.7459576333631845,998900.5269018346
23.76,6.63,200,2.28,41.64585755754511,-90.22846926345653,2.28,35.66,0.0,0.9290618538518871,996128.033588637
23.76,6.63,200,23.47,27.969246396321612,-98.55047647082606,23.47,24.1,0.0,1.1735022063364213,997569.549917645
23.76,6.63,200,29.73,3.0965593223538157,-102.27012601462842,29.73,5.16,0.0,1.7786334645436364,998940.5078499365
23.76,6.63,200,5.98,17.69627244443125,-91.2929110906355,5.98,21.58,0.0,1.9696614006755089,999135.8675130524
28.15,33.57,200,13.33,22.068648105721543,-98.43478039111687,13.33,12.41,0.0,0.26203503081247,953413.5591914309
28.15,33.57,200,23.81,10.454549872944572,-109.71471615388583,23.81,1.15,0.0,0.37514367720634195,976715.3107908261
28.15,33.57,200,3.22,41.66540019790365,-90.00245293862666,3.22,32.6,0.0,0.4357824793008344,982639.8648225098
28.15,33.57,200,1.76,28.149555846262,-91.68490790631347,1.76,20.72,0.0,0.7333210574536031,993799.700919884
28.15,33.57,200,18.5,29.265737623624116,-109.96026719531426,18.5,29.82,0.0,1.6262509825963367,998732.9331050364
11.35,7.69,200,31.84,-0.5233940859783974,-109.99416557617222,31.84,9.35,0.0,2.98229797658509,999622.8376635348
11.35,7.69,200,38.73,33.85645446865943,-109.98320724540311,38.73,23.92,0.0,0.11279445570944452,791323.0002517493
11.35,7.69,200,33.84,23.23432864483592,-91.14166765323145,33.84,13.29,0.0,0.10556806996761381,768613.0448955769
11.35,7.69,200,0.24,16.71242468670306,-90.41510976751998,0.24,6.75,0.0,0.08671662890196849,691486.006942751
11.35,7.69,200,2.93,27.85134158899352,-90.53410052396724,2.93,19.87,0.0,0.6466044285516346,992039.2810903639
2.76,11.83,200,32.21,27.80480925062745,-109.93209915018417,32.21,20.69,0.0,0.7791928973800067,994504.3436483584
2.76,11.83,200,20.15,25.136916168382683,-106.97143756320988,20.15,17.93,0.0,0.765996888634055,994314.4514866989
2.76,11.83,200,11.97,18.31540407007187,-100.91333632918399,11.97,8.39,0.0,0.12222017624226719,816592.9104664553
2.76,11.83,200,10.9,11.0160061163331,-100.84356822916168,10.9,1.98,0.0,0.44269467435823767,983168.695831357
2.76,11.83,200,26.93,16.389369742678618,-108.97565493292345,26.93,26.25,0.0,2.974443209474405,999620.8442553653
9.2,4.06,200,31.89,5.576556934900947,-91.69711434975322,31.89,11.69,0.0,2.228554524643705,999324.8332206353
9.2,4.06,200,35.68,24.3684839988339,-103.91044529170907,35.68,14.75,0.0,0.27711618366498625,958139.7251976277
9.2,4.06,200,15.54,17.095777012326632,-109.96837215099313,15.54,13.48,0.0,1.200836795881607,997678.6812669992
